"name","IsGeneric","route","strength","dosage_form","over_the_counter","labeller"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","bryant ranch prepack"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Ascent Pharmaceuticals, Inc"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","Eon Labs, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","Eon Labs, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Camber Pharmaceuticals, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","Eon Labs, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","Eon Labs, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","bryant ranch prepack"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Tablet","false","bryant ranch prepack"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Granules Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Golden State Medical Supply, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","Actavis Pharma, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate","true","Oral","","Capsule, extended release","false","American Health Packaging"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","Par Pharmaceutical, Inc."
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate ER","true","Oral","","Capsule","false","bryant ranch prepack"
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, Amphetamine Sulfate Extended-Release","true","Oral","","Capsule, extended release","false","Sun Pharmaceutical Industries, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Amerigen Pharmaceuticals Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Elite Laboratories, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
"Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate, and Amphetamine Sulfate","true","Oral","","Capsule, extended release","false","Lannett Company, Inc."
